,COUNTY,NAME,ST,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pop_under18,Pop_over25,Pop_over65,High_school_orless,College_ormore,unemp_rate,Pov_rate,Share_highschool_orless,Share_college_ormore,aqi_good_2013,aqi_bad_2013,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017,Unnamed: 0,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014,Latitude,Longitude,aqi_good,aqi_bad,crime_rate,Apr_avg_temp,Apr_max_temp,Apr_min_temp,Apr_prcp,Apr_snow,Aug_avg_temp,Aug_max_temp,Aug_min_temp,Aug_prcp,Aug_snow,Dec_avg_temp,Dec_max_temp,Dec_min_temp,Dec_prcp,Dec_snow,Feb_avg_temp,Feb_max_temp,Feb_min_temp,Feb_prcp,Feb_snow,Jan_avg_temp,Jan_max_temp,Jan_min_temp,Jan_prcp,Jan_snow,Jul_avg_temp,Jul_max_temp,Jul_min_temp,Jul_prcp,Jul_snow,Jun_avg_temp,Jun_max_temp,Jun_min_temp,Jun_prcp,Jun_snow,Mar_avg_temp,Mar_max_temp,Mar_min_temp,Mar_prcp,Mar_snow,May_avg_temp,May_max_temp,May_min_temp,May_prcp,May_snow,Nov_avg_temp,Nov_max_temp,Nov_min_temp,Nov_prcp,Nov_snow,Oct_avg_temp,Oct_max_temp,Oct_min_temp,Oct_prcp,Oct_snow,Sep_avg_temp,Sep_max_temp,Sep_min_temp,Sep_prcp,Sep_snow,winter_avg_temp,summer_avg_temp,annual_avg_temp,Region,State_name,Population,Hispanic_Latino,White,Black,Asian,Hispanic_Latino_share,White_share,Black_share,Asian_share,Share_over65,Share_under18,airport,dist_airport
2937,103,"Richland County, Wisconsin",55,2525,7547,12386,17395,2609,44810,23765,472,124200,55,103,3991,12386,3442,6420,2069,0.047820468,0.149985628,0.518327144,0.167043436,0.81043956,0,0.838356164,0,0.854395604,0,0.896174863,0,0.867924528,0,3131,0.008268132,0.006961326,0.015976901,0.006467578,0.004587935,43.376199,90.435693,0.853458144,0,0.008452374,46.4,58.4,34.3,3.89,1,68.9,80.8,57,4.84,0,21.6,31.3,11.9,1.42,10.5,21.8,32.5,11.2,1.02,8.7,16.9,27.3,6.6,1.12,10.9,70.9,83,58.8,4.89,0,66.7,78.9,54.4,5.03,0,33.3,44.3,22.4,1.92,5.1,57,69.5,44.4,4.29,0,35,45.2,24.8,2.42,3.1,48.1,60.7,35.5,2.48,0.1,60.3,72.9,47.8,3.61,0,20.1,68.83333333,45.575,MIDWEST,Wisconsin,18021,360,17315,79,88,0.019976694,0.960823484,0.004383774,0.004883192,0.19099939,0.221463848,Volk Field,64.23602484
2938,105,"Rock County, Wisconsin",55,7214,63845,108006,157087,23498,50324,25219,623,131800,55,105,38695,108006,23555,51739,22005,0.081463874,0.149585898,0.479038202,0.203738681,0.768421053,0,0.830769231,0,0.859375,0,0.85026738,0,0.851851852,0,3132,0.032058679,0.032726821,0.03211798,0.027113198,0.027352903,42.669931,89.075119,0.832136903,0,0.030273916,47.5,58.5,36.6,3.45,1.1,70.4,81.4,59.4,4.47,0,23.5,31.6,15.5,1.88,8.7,23.8,32.7,14.9,1.43,8.9,19.7,28.3,11.2,1.37,10.8,72.4,83.5,61.3,3.78,0,68.5,79.8,57.1,4.36,0,35.2,44.6,25.7,1.96,3.5,58.7,69.9,47.5,3.77,0.1,37.4,46.3,28.6,2.44,1.6,49.9,61.3,38.5,2.93,0.2,62.2,74.4,50,3.31,0,22.33333333,70.43333333,47.43333333,MIDWEST,Wisconsin,160331,12124,135526,7766,1603,0.075618564,0.845288809,0.048437295,0.009998066,0.14691482,0.241344469,Chicago Rockford International Airport,52.74301263
2939,107,"Rusk County, Wisconsin",55,2831,6239,10336,14105,2252,39194,21975,448,105200,55,107,3052,10336,3127,5698,1555,0.0583495,0.159659695,0.55127709,0.150445046,0.824657534,0,0.882191781,0,0.917808219,0,0.925,0,0.933054393,0,3133,0.019044392,0.011674202,0.008800655,0.013805734,0.013619221,45.472734,91.136745,0.896542386,0,0.013388841,42.7,55.5,29.8,2.65,,65.4,77.9,52.8,4.53,,18.1,28.7,7.4,1.33,,16.6,29.3,3.9,0.93,,12.5,23.8,1.2,0.98,,66.8,80,53.6,3.73,,62.6,76,49.1,5.13,,28.4,40.8,15.9,1.82,,54.4,67.9,40.9,3.51,,32.1,41.5,22.7,1.96,,45.7,57.3,34,3.23,,57.3,69.7,44.8,4.07,,15.73333333,64.93333333,41.88333333,MIDWEST,Wisconsin,14755,173,14284,56,41,0.011724839,0.968078617,0.003795324,0.002778719,0.21192816,0.206845137,Sawyer County Airport,65.90322776
2940,109,"St. Croix County, Wisconsin",55,4712,32459,57332,85240,5502,70886,32955,745,205400,55,109,22706,57332,9997,18666,18530,0.039981195,0.064547161,0.325577339,0.323205191,0.717808219,0,0.780821918,0,0.761643836,0,0.729508197,0,0.651933702,0,3134,0.017950086,0.015888943,0.015809893,0.013701439,0.014056897,45.028959,92.447284,0.728343174,0,0.015481452,44.6,57.6,31.5,2.71,2.3,68,79.8,56.2,4.75,0,17.7,26.2,9.3,0.93,8.6,18.1,28.3,7.8,0.72,8.6,13.3,22.9,3.7,0.7,9,70.3,82.3,58.3,4.38,0,65.7,78,53.4,4.33,0,30,40.7,19.4,1.49,9,55.9,68.9,43,3.74,0,31.9,40.7,23.1,1.55,7.9,46.9,58.1,35.7,2.77,0.4,59.6,71.3,47.9,3.68,0,16.36666667,68,43.5,MIDWEST,Wisconsin,84345,1692,79895,542,894,0.020060466,0.9472405,0.006425988,0.010599324,0.118525105,0.269203865,New Richmond Regional Airport,15.06707679
2941,111,"Sauk County, Wisconsin",55,5296,25331,43696,62068,7656,51055,26335,626,166700,55,111,14618,43696,10460,20362,9685,0.054664875,0.123348585,0.465992311,0.221645002,0.81043956,0,0.838356164,0,0.854395604,0,0.896174863,0,0.867924528,0,3135,0.036587791,0.032320866,0.032873423,0.02802489,0.025762637,43.427998,89.943329,0.853458144,0,0.031113921,47,57.4,36.6,,,68.9,77.3,60.5,,,22.3,29.2,15.5,,,23.1,30.9,15.3,,,18.2,25.4,10.9,,,70.2,79.1,61.3,,,67,76.3,57.8,,,34.2,42.3,26,,,58.1,68,48.2,,,35.5,42.6,28.4,,,49.8,58.2,41.4,,,61.3,70.3,52.4,,,21.2,68.7,46.3,MIDWEST,Wisconsin,61976,2675,57331,330,332,0.043161869,0.925051633,0.005324642,0.005356912,0.16877501,0.235865496,Volk Field,62.03631238
2942,113,"Sawyer County, Wisconsin",55,3686,7359,12117,16042,2673,41665,25284,473,160400,55,113,3310,12117,3719,5267,2733,0.090041109,0.166625109,0.434678551,0.225550879,0.966759003,0,0.974576271,0,0.969444444,0,0.966480447,0,0.980952381,0,3136,0.034124539,0.034878826,0.026564096,0.017715112,0.014177522,45.864913,91.14713,0.971642509,0,0.025492019,42,53.3,30.8,2.52,3.3,65.2,76.3,54.1,3.79,0,15.5,23.9,7,1.16,13.5,15.8,26.4,5.2,0.84,9.1,10.5,20.5,0.6,0.95,12,66.7,78.3,55.2,4.59,0,62.3,74.1,50.4,4.1,0,27.6,37.8,17.3,1.76,8.9,53.7,65.8,41.5,3.49,0.1,30.4,37.7,23,1.8,6.7,44.4,54.4,34.4,3.62,1.2,56.5,67.4,45.7,4.5,0,13.93333333,64.73333333,40.88333333,MIDWEST,Wisconsin,16557,268,13004,76,49,0.016186507,0.785407985,0.004590204,0.002959473,0.224617986,0.199915444,Sawyer County Airport,29.12669569
2943,115,"Shawano County, Wisconsin",55,5088,16957,29449,40613,4451,47861,24638,499,131500,55,115,9140,29449,8146,16206,4560,0.05087098,0.10959545,0.550307311,0.154843968,0.723287671,0,0.704109589,0,0.820441989,0,0.859598854,0,0.83490566,0,3137,0.016543899,0.018476738,0.021260839,0.016616496,0.014286058,44.789641,88.755813,0.788468753,0,0.017436806,44.2,55.6,32.8,2.72,2.7,67.6,79.1,56.1,3.6,0,19.7,28.1,11.3,1.36,11.5,18.8,28.9,8.7,0.9,9.1,14.8,24.3,5.3,1.14,11.6,69.6,81.3,57.9,3.88,0,65.3,77,53.5,3.69,0,30,40,20,1.63,7.6,55.6,67.6,43.5,3.59,0.2,33.4,42.1,24.7,2.28,3.9,46.5,57.3,35.7,2.89,0.3,58.9,70.7,47.1,3.65,0,17.76666667,67.5,43.7,MIDWEST,Wisconsin,41949,905,36951,131,180,0.021573816,0.880855324,0.00312284,0.004290925,0.194188181,0.217883621,Austin Straubel International Airport,60.11558058
2944,117,"Sheboygan County, Wisconsin",55,6351,46701,79546,111877,10348,53713,27034,549,148200,55,117,26516,79546,18192,36368,18594,0.05638477,0.092494436,0.457194579,0.23375154,0.668449198,0,0.800995025,0,0.777777778,0,0.81773399,0,0.793939394,0,3138,0.022171816,0.021989484,0.022928866,0.019356073,0.01882898,43.746002,87.730546,0.771779077,0,0.021055044,44.6,53,36.1,3.21,1.6,71.1,79.9,62.3,3.8,0,26.8,34.4,19.1,1.87,7.5,25.2,33.3,17.1,1.59,11.6,22.2,30.4,14,1.76,13.7,71.8,81.6,62,3.11,0,65.4,75.4,55.5,3.57,0,34.1,42.4,25.9,1.95,7,54.4,63.7,45.1,3.25,0,38.7,46.3,31.1,2.52,2.3,50.9,59.6,42.3,2.77,0.1,63.4,72.3,54.5,3.26,0,24.73333333,69.43333333,47.38333333,MIDWEST,Wisconsin,115507,6329,100520,1605,5279,0.054793216,0.870250288,0.013895262,0.045702858,0.157496948,0.229561845,General Mitchell International Airport,89.76193599
2945,119,"Taylor County, Wisconsin",55,3182,8756,14258,20243,2527,45420,24300,460,127200,55,119,4911,14258,3632,8367,1892,0.053818947,0.124833276,0.586828447,0.132697433,0.824657534,0,0.882191781,0,0.917808219,0,0.925,0,0.933054393,0,3139,0.017448886,0.014726406,0.011103601,0.013104494,0.009606987,45.211656,90.504853,0.896542386,0,0.013198075,42.9,53.8,32.1,2.76,1.4,66.5,77.1,55.9,4.66,0,16.8,24.9,8.6,1.25,14.8,16.7,26.5,6.9,0.79,7.7,11.8,21.2,2.4,0.98,10.3,68.2,78.9,57.5,3.91,0,63.8,74.6,53,4.34,0,28.2,38,18.5,1.59,7.7,54.8,66.1,43.5,3.32,0,30.9,38.8,23,2.06,3.6,44.9,54.9,34.8,3.04,0.5,57.8,68.5,47.1,4.38,0,15.1,66.16666667,41.94166667,MIDWEST,Wisconsin,20689,316,20110,54,54,0.015273817,0.972014114,0.002610083,0.002610083,0.175552226,0.237372517,Wausau Downtown Airport,76.09214392
2946,121,"Trempealeau County, Wisconsin",55,3705,11796,20161,28870,3078,51077,25502,491,140800,55,121,7141,20161,4897,10135,3862,0.034141256,0.106615864,0.502703239,0.191557958,0.804469274,0,0.870056497,0,0.907821229,0,0.883008357,0,0.891509434,0,3140,0.014124098,0.011231884,0.011561955,0.008076284,0.007993283,44.30305,91.358867,0.871372958,0,0.010597501,44.7,56.5,32.9,3.25,1.8,67.5,78.9,56.1,4.69,0,18.3,27.7,8.9,1.22,9.5,18.9,29.6,8.1,1.06,7.5,13.9,24.1,3.6,0.9,9.2,69.8,81.1,58.4,4.5,0,65.5,77.1,53.9,4.48,0,30.9,41.2,20.7,1.73,8.7,56,67.8,44.1,4.12,0,32.7,41.8,23.6,2.13,3.2,46.1,57.7,34.4,2.64,0.2,58.7,70.7,46.8,4.31,0,17.03333333,67.6,43.58333333,MIDWEST,Wisconsin,28816,1667,26774,54,119,0.057849806,0.929136591,0.001873959,0.00412965,0.169940311,0.247813715,La Crosse Municipal Airport,47.82299249
2947,123,"Vernon County, Wisconsin",55,3999,11758,20339,29783,4757,47675,23985,458,140900,55,123,7884,20339,5475,10125,4166,0.039131071,0.159721989,0.497812085,0.204828163,0.709141274,0,0.865921788,0,0.869806094,0,0.892957746,0,0.863207547,0,3141,0.010414803,0.011980216,0.010361182,0.010500953,0.010380001,43.599858,90.815226,0.84020689,0,0.010727431,44.8,55.1,34.5,3.65,2.5,67.2,76.7,57.6,4.8,0,18.9,26.6,11.1,1.47,11.5,19.2,28,10.3,0.89,8.5,14.5,22.8,6.1,0.88,11.2,69.3,79.2,59.5,4.63,0,65.2,74.9,55.5,4.42,0,30.9,39.9,22,1.61,7,55.4,65.6,45.1,4,0,32.7,40.7,24.6,1.96,5.1,46.5,56.5,36.6,2.41,0.5,58.5,68.8,48.3,3.81,0,17.53333333,67.23333333,43.59166667,MIDWEST,Wisconsin,29773,394,28873,106,92,0.013233467,0.969771269,0.003560273,0.003090048,0.183891445,0.264803681,La Crosse Municipal Airport,47.18753581
2948,125,"Vilas County, Wisconsin",55,4563,10646,16520,21134,3047,41061,26304,528,194900,55,125,3617,16520,6015,6425,4297,0.078361718,0.144175263,0.388922518,0.260108959,0.918918919,0,0.913461538,0,0.921568627,0,0.941463415,0,0.947368421,0,3142,0.016612226,0.015285973,0.011489975,0.011398818,0.011004964,46.049848,89.501254,0.928556184,0,0.013158391,39.2,50.5,27.9,2.46,3.3,63.7,73.1,54.3,3.4,0,15.7,23.7,7.7,1.61,13.5,14.4,25.4,3.5,1.03,10.5,10.7,20.3,1.1,1.23,14.7,65.4,75.1,55.8,4.03,0,61.3,71.6,51,3.6,0,25,35.9,14.1,1.72,12.1,51.9,63.5,40.3,3.47,0.1,29.5,36.8,22.3,1.97,7.5,42.9,51.8,34,3.26,1.6,55.3,64.8,45.8,3.98,0,13.6,63.46666667,39.58333333,MIDWEST,Wisconsin,21430,268,18546,31,61,0.012505833,0.865422305,0.00144657,0.002846477,0.280681288,0.168782081,Rhinelander Oneida County Airport,46.60579665
2949,127,"Walworth County, Wisconsin",55,6060,39648,67210,100078,13499,53445,27410,684,189600,55,127,22975,67210,15175,28011,18042,0.069469701,0.13488479,0.416768338,0.268442196,0.851282051,0,0.823834197,0,0.854271357,0,0.856382979,0,0.896341463,0,3143,0.022537857,0.020677296,0.019719948,0.016985138,0.016420775,42.66811,88.541731,0.856422409,0,0.019268203,48.7,59.9,37.5,3.46,1.9,72,83.1,60.9,3.59,0,26.1,33.5,18.7,2.37,9.9,26.2,34.7,17.6,1.76,8.3,22,29.8,14.2,1.86,13.2,73.8,85.2,62.4,3.55,0,69.3,81.4,57.3,4.13,0,36.1,45.6,26.7,2.35,5.9,59.3,71.1,47.4,3.93,0.1,38.9,47.1,30.7,2.79,2.7,52,62.3,41.7,2.8,0.1,64.2,75.6,52.7,3.5,0,24.76666667,71.7,49.05,MIDWEST,Wisconsin,102228,10578,88690,904,819,0.103474586,0.867570529,0.008842978,0.008011504,0.148442697,0.224742732,Kenosha Regional Airport,50.99655937
2950,129,"Washburn County, Wisconsin",55,3669,7141,11713,15468,2022,42368,25575,523,143600,55,129,3077,11713,3657,5556,2425,0.064435495,0.13072149,0.474344745,0.207034918,0.955882353,0,0.982608696,0,0.923636364,0,0.947802198,0,0.944751381,0,3144,0.019546226,0.018773467,0.018178399,0.022967415,0.020732019,45.892463,91.796423,0.950936198,0,0.020039505,44,55.8,32.2,2.58,2.8,67.3,78.3,56.2,4.18,0,15.5,24,7,0.99,13,16.4,27.3,5.5,0.72,7.9,10.8,21,0.5,0.72,10.4,69.3,80.5,58.1,4.13,0,64.9,76.4,53.5,4.04,0,29.3,39.8,18.7,1.45,9.3,55.7,67.7,43.7,3.49,0.1,30.8,38.7,22.8,1.76,7.4,46.1,56.2,36,3.14,1,58.3,69,47.6,3.8,0,14.23333333,67.16666667,42.36666667,MIDWEST,Wisconsin,15911,208,15228,26,59,0.013072717,0.957073723,0.00163409,0.003708126,0.229840991,0.193388222,Sawyer County Airport,31.02883497
2951,131,"Washington County, Wisconsin",55,4830,52897,92462,131560,7375,69237,33744,696,215400,55,131,31030,92462,19968,33955,26685,0.040797504,0.056058072,0.367231944,0.288605049,0.693370166,0,0.724719101,0,0.770308123,0,0.769444444,0,0.781990521,0,3145,0.017348184,0.017325724,0.017984555,0.016369652,0.015948752,43.391156,88.232917,0.747966471,0,0.016995373,45,55.8,34.2,3.39,3.1,68.3,79.4,57.1,3.91,0,24.1,32.1,16.1,1.71,11,23.7,32.1,15.2,1.36,8.9,19.8,28,11.7,1.51,13.6,69.5,81.7,57.4,4.13,0,65.3,77.9,52.7,4.02,0,33,42.7,23.2,1.84,7.8,55.2,67.3,43.2,3.31,0.2,36.5,45.2,27.8,2.47,3,48.8,59.8,37.9,2.71,0.2,60.7,72.5,48.8,3.34,0,22.53333333,67.7,45.825,MIDWEST,Wisconsin,131887,3385,124348,1115,1401,0.025665911,0.942837429,0.008454207,0.01062273,0.151402337,0.235277169,General Mitchell International Airport,56.39634298
2952,133,"Waukesha County, Wisconsin",55,15177,154991,274624,388380,20433,76545,38684,818,249300,55,133,89646,274624,62647,78464,113208,0.040495961,0.052610845,0.285714286,0.412229084,0.693370166,0,0.724719101,0,0.770308123,0,0.769444444,0,0.781990521,0,3146,0.014329646,0.014427969,0.014994286,0.014266239,0.013690681,43.019308,88.306707,0.747966471,0,0.014341764,45.7,56.4,35,3.39,2,69.3,79.9,58.6,4.58,0,23.4,31.5,15.4,1.81,10.2,23.2,31.9,14.4,1.42,8.1,19.2,27.8,10.7,1.45,11.6,70.9,81.9,59.8,3.85,0,66.4,78,54.8,4.36,0,33.3,43.1,23.5,1.78,5.7,56.4,67.8,45,3.49,0,36.5,45.4,27.7,2.48,1.8,49.1,59.8,38.3,2.61,0.1,61.3,72.7,49.8,3.39,0,21.93333333,68.86666667,46.225,MIDWEST,Wisconsin,389891,16123,353114,4726,10675,0.041352583,0.905673637,0.012121336,0.027379447,0.160678241,0.2299258,General Mitchell International Airport,34.39540137
2953,135,"Waupaca County, Wisconsin",55,4946,21532,37159,50360,5232,51994,27257,548,137300,55,135,11233,37159,9948,19858,6295,0.054361807,0.103891978,0.5344062,0.169407142,0.723287671,0,0.704109589,0,0.820441989,0,0.859598854,0,0.83490566,0,3147,0.022724671,0.023561228,0.022511691,0.018954889,0.019228929,44.478004,88.967006,0.788468753,0,0.021396282,44.9,56.7,33.1,3.12,2.5,67.9,79.4,56.4,4.05,0,20.9,29.7,12,1.48,12.8,20.5,30.4,10.6,1.06,9,16.3,25.9,6.8,1.29,9.5,70,81.8,58.1,4.32,0,65.4,77.4,53.4,4.22,0,31.3,41.5,21,1.83,6.9,56.1,68.4,43.9,3.78,0.2,34.1,43.2,25,2.28,3.1,47.1,58.1,36,2.61,0.3,59.6,71.2,48,3.45,0,19.23333333,67.76666667,44.50833333,MIDWEST,Wisconsin,52410,1307,50150,149,190,0.024937989,0.956878458,0.002842969,0.003625262,0.189811105,0.214329326,Wittman Regional Airport,63.88477244
2954,137,"Waushara County, Wisconsin",55,3680,9689,18145,23059,2385,45166,23977,509,137300,55,137,4620,18145,5296,10078,2648,0.068914956,0.103430331,0.555414715,0.145935519,0.816513761,0,0.866995074,0,0.897196262,0,0.884422111,0,0.888235294,0,3148,0.018819399,0.016298825,0.019075449,0.015938534,0.013049026,44.112825,89.239752,0.8706725,0,0.016636247,45.6,56.8,34.4,3.15,2.7,68.3,78.7,57.8,4.17,0,19.6,27.7,11.5,1.07,10.2,19.9,29.6,10.2,1,9.3,15.1,24.2,6,0.99,12.9,70.3,81.1,59.6,4.4,0,66.5,77.4,55.5,4.53,0,31.3,41.1,21.6,1.73,9.3,56.8,68.2,45.5,3.73,0.1,33.6,41.9,25.3,2.14,4.5,47.9,57.9,37.9,2.47,0.5,60,70.6,49.4,3.39,0,18.2,68.36666667,44.575,MIDWEST,Wisconsin,24496,1329,22317,445,90,0.054253756,0.911046702,0.018166231,0.003674069,0.216198563,0.188602221,Wittman Regional Airport,56.54614128
2955,139,"Winnebago County, Wisconsin",55,7689,68939,112646,160381,19209,52018,27770,572,143100,55,139,35583,112646,24254,47308,29912,0.044668506,0.119771045,0.419970527,0.265539833,0.883597884,0,0.850515464,0,0.850515464,0,0.873015873,0,0.911242604,0,3149,0.021479814,0.020963261,0.022054494,0.018804135,0.018365333,44.085707,88.668149,0.873777458,0,0.020333407,45.9,55.2,36.5,2.88,0.9,70.1,79.3,60.9,3.75,0,22.8,30.1,15.5,1.51,10.9,21.9,30.3,13.5,1.09,8.7,18.1,26,10.1,1.1,7.4,72.1,81.3,62.8,3.87,0,67.7,77.1,58.3,4.17,0,32.3,40.9,23.7,1.85,5.7,57.6,67.2,48,3.22,0,36.3,43.9,28.7,2.38,2.1,49.3,58.5,40.2,2.45,0.1,61.8,71.6,52,3.32,0,20.93333333,69.96666667,46.325,MIDWEST,Wisconsin,166994,5784,151509,2856,3795,0.034635975,0.907272118,0.017102411,0.022725367,0.145238751,0.213079512,Wittman Regional Airport,14.35582965
2956,141,"Wood County, Wisconsin",55,5387,31717,52150,72961,7996,48961,26516,493,120100,55,141,16348,52150,13397,24647,10214,0.065297235,0.109592796,0.47261745,0.195858102,0.852216749,0,0.922680412,0,0.941176471,0,0.916666667,0,0.928104575,0,3150,0.020816332,0.020779221,0.022380197,0.018074233,0.017730785,44.461413,90.038825,0.912168975,0,0.019956154,44.9,56.2,33.6,2.8,3,68.1,79.2,57,4.29,0,18.7,26.8,10.7,1.25,13.1,19,28.5,9.4,0.84,9.1,14.6,23.5,5.7,0.9,10.6,70.1,81.3,58.8,3.99,0,65.8,77.1,54.5,4.46,0,30.4,40.2,20.6,1.75,9.3,56.1,67.8,44.3,3.67,0,32.9,41.3,24.5,2.22,4.8,47.2,57.9,36.4,2.61,0.8,59.1,70.5,47.8,3.94,0,17.43333333,68,43.90833333,MIDWEST,Wisconsin,74749,1680,70177,382,1304,0.022475217,0.938835302,0.005110436,0.017445049,0.179226478,0.218705267,Central Wisconsin Airport,45.89495196
2957,1,"Albany County, Wyoming",56,1291,15662,20238,35329,9510,42834,24946,671,216100,56,1,6239,20238,3437,4137,9981,0.042025556,0.269183957,0.204417433,0.493181144,0.653846154,0,0.77260274,0,0.764383562,0,0.726775956,0,0.516528926,0,3152,0.027824458,0.026755213,0.025998664,0.023896669,0.025680041,41.665514,105.721883,0.686827467,0,0.026031009,37.9,51.7,24,1.19,,62,79.3,44.7,1.34,,21.3,33.6,9.1,0.38,,24.1,37,11.3,0.39,,22.1,34.7,9.4,0.33,,64.2,81,47.4,1.4,,57.4,72.6,42.2,1.44,,31.7,44.7,18.7,0.7,,47.8,62.1,33.6,1.81,,29.3,42.5,16.1,0.5,,41.6,57.5,25.7,0.91,,53.4,70.7,36.1,1.04,,22.5,61.2,41.06666667,WEST,Wyoming,36299,3202,30796,390,1005,0.088211796,0.848398027,0.010744098,0.027686713,0.094685804,0.171878013,Laramie Regional Airport,39.44613083
2958,3,"Big Horn County, Wyoming",56,938,4491,7953,11612,1408,51679,23812,433,141400,56,3,3010,7953,2285,3380,1555,0.042557111,0.121253875,0.424996857,0.195523702,0.859195402,0,0.923295455,0,0.91086351,0,0.978798587,0,0.966292135,0,3153,0.012769969,0.006181392,0.006514658,0.006639966,0.006922357,44.525654,107.993321,0.927689018,0,0.007805669,46.2,61,31.5,0.51,0.5,70.3,88.2,52.4,0.27,0,17.5,30.7,4.3,0.36,3.9,23.9,38.3,9.4,0.36,4.8,15.6,29.7,1.5,0.26,3,72.7,89.8,55.7,0.54,0,65.2,80.9,49.5,1.24,0,36.4,51.7,21.1,0.22,2.3,55.8,71,40.6,1.29,0.1,30.6,44.5,16.7,0.32,2.6,45.7,61.7,29.7,0.64,0.7,58.3,75.7,41,0.77,0.9,19,69.4,44.85,WEST,Wyoming,11668,984,10435,25,37,0.084333219,0.894326363,0.002142612,0.003171066,0.195834762,0.257970518,Worland Municipal Airport,62.31218637
2959,5,"Campbell County, Wyoming",56,1072,17510,30178,47479,3412,80060,33925,831,212200,56,5,13461,30178,3172,12999,5834,0.037909033,0.07186335,0.430744251,0.193319637,0.608219178,0,0.717808219,0,0.690410959,0,0.715846995,0,0.867647059,0,3154,0.026531984,0.024255978,0.031398668,0.026784061,0.026503884,44.241321,105.552029,0.719986482,0,0.027094915,43.9,57,30.7,1.87,10.2,70.2,85.6,54.7,1.3,0,24.2,34.9,13.4,0.64,9.3,27.3,38.6,16.1,0.59,7.5,25.4,36.5,14.3,0.46,7.4,71.1,86.6,55.6,1.8,0,62.8,76.7,48.8,2.55,0.1,35.5,47.8,23.2,1.08,10.7,53.3,66.7,39.9,3.15,1.7,33.9,45.4,22.4,0.65,6.9,46.5,59.5,33.4,1.5,4.4,59.4,74.4,44.5,1.35,0.6,25.63333333,68.03333333,46.125,WEST,Wyoming,46133,3611,41032,134,250,0.078273687,0.889428392,0.002904645,0.005419114,0.068757722,0.29178679,Gillette Campbell County Airport,11.99910254
2960,7,"Carbon County, Wyoming",56,1033,6108,10686,14928,2280,56825,26706,664,146200,56,7,3714,10686,2117,4783,2083,0.041848844,0.152733119,0.447594984,0.194927943,0.956164384,0,0.865753425,0,0.887671233,0,0.915300546,0,0.839779006,0,3155,0.024085465,0.028068598,0.023762122,0.024611144,0.018349227,41.70359,106.933153,0.892933719,0,0.023775311,42.1,55.8,28.4,1.03,6.2,64.9,80.9,48.9,0.98,0,22.8,33.8,11.8,0.44,8.4,25.4,36.8,14.1,0.47,8.8,23,34.2,11.8,0.37,9.7,66.6,82.8,50.5,0.98,0,60.3,76.2,44.4,1.08,0,34,46,22,0.79,8.8,51.1,65.9,36.4,1.47,1.8,31.7,43.4,20,0.63,11.1,44.4,58.6,30.2,0.96,4.2,55.7,71.7,39.8,0.97,1.1,23.73333333,63.93333333,43.5,WEST,Wyoming,15885,2668,12683,109,103,0.167957192,0.798426188,0.006861819,0.006484105,0.133270381,0.233805477,Rawlins Municipal Airport/Harvey Field,24.91805175
2961,9,"Converse County, Wyoming",56,541,5677,9489,13987,1308,62307,30249,577,190300,56,9,3548,9489,1927,4429,1664,0.050429185,0.093515407,0.466750975,0.175360944,0.808219178,0,0.846575342,0,0.802739726,0,0.852459016,0,0.925925926,0,3156,0.022265597,0.025172117,0.029021856,0.022376434,0.020891365,42.972839,105.507367,0.847183838,0,0.023945474,43.7,57.8,29.6,1.51,,69.8,86.9,52.8,1.14,,24.1,37.5,10.7,0.4,,26.8,40.1,13.5,0.41,,25,38.7,11.2,0.38,,71.1,88.3,54,1.36,,63.7,79.7,47.7,1.91,,35.4,49,21.8,0.85,,53.2,67.9,38.4,2.49,,33.2,46.7,19.6,0.65,,45.7,61.2,30.2,1.06,,58.4,75,41.7,1.23,,25.3,68.2,45.84166667,WEST,Wyoming,13833,867,12632,43,41,0.062676209,0.913178631,0.003108509,0.002963927,0.139304562,0.256488108,Casper-Natrona County International Airport,78.41121934
2962,11,"Crook County, Wyoming",56,484,2958,5063,7180,362,60445,32083,587,205800,56,11,1669,5063,1281,2111,953,0.035324675,0.050417827,0.416946474,0.188228323,0.802739726,0,0.906849315,0,0.898630137,0,0.887978142,0,0.966850829,0,3157,0.01313003,0.010364146,0.020654283,0.011952745,0.013681418,44.589266,104.567298,0.89260963,0,0.013956524,42.9,56.6,29.2,2,6.1,68.7,85.2,52.2,1.17,0,23,34.4,11.6,0.48,5.7,26,37.6,14.4,0.6,7.8,23.1,34.4,11.7,0.57,8.3,70.3,85.6,54.9,2.04,0,62.6,76.7,48.5,2.97,0,34.1,46.7,21.6,0.89,10,52.7,65.9,39.5,2.82,1.2,32.3,43.7,20.9,0.73,7.9,45.6,59.6,31.6,1.76,2.9,57.7,74.1,41.3,1.53,0,24.03333333,67.2,44.91666667,WEST,Wyoming,7083,141,6794,14,11,0.019906819,0.95919808,0.001976564,0.001553014,0.18085557,0.235634618,Gillette Campbell County Airport,81.80263013
